Date,Open,High,Low,Close,Adj Close,Volume,10_ac_ma,20_ac_ma,50_ac_ma
2004-08-19,50.050048828125,52.08208084106445,48.02802658081055,50.220218658447266,50.220218658447266,44659096,,,
2004-08-20,50.55555725097656,54.59459686279297,50.30030059814453,54.20920944213867,54.20920944213867,22834343,,,
2004-08-23,55.4304313659668,56.79679870605469,54.5795783996582,54.75475311279297,54.75475311279297,18256126,,,
2004-08-24,55.67567443847656,55.855857849121094,51.83683776855469,52.48748779296875,52.48748779296875,15247337,,,
2004-08-25,52.53253173828125,54.054054260253906,51.99199295043945,53.05305480957031,53.05305480957031,9188602,,,
2004-08-26,52.52752685546875,54.029029846191406,52.382381439208984,54.009010314941406,54.009010314941406,7094898,,,
2004-08-27,54.104103088378906,54.36436462402344,52.89789962768555,53.12812805175781,53.12812805175781,6211782,,,
2004-08-30,52.692691802978516,52.79779815673828,51.05605697631836,51.05605697631836,51.05605697631836,5196798,,,
2004-08-31,51.201202392578125,51.90690612792969,51.13113021850586,51.236236572265625,51.236236572265625,4917877,,,
2004-09-01,51.40140151977539,51.536537170410156,49.884883880615234,50.175174713134766,50.175174713134766,9138253,52.4329330444336,,
2004-09-02,49.64464569091797,51.236236572265625,49.5195198059082,50.80580520629883,50.80580520629883,15118666,52.49149169921875,,
2004-09-03,50.5255241394043,50.920921325683594,49.70970916748047,50.0550537109375,50.0550537109375,5152442,52.076076126098634,,
2004-09-07,50.55555725097656,51.05105209350586,49.854854583740234,50.84083938598633,50.84083938598633,5847547,51.68468475341797,,
2004-09-08,50.4204216003418,51.566566467285156,50.30030059814453,51.201202392578125,51.201202392578125,4985609,51.55605621337891,,
2004-09-09,51.316314697265625,51.40640640258789,50.55055236816406,51.206207275390625,51.206207275390625,4061734,51.37137145996094,,
2004-09-10,50.85084915161133,53.33333206176758,50.70070266723633,52.717716217041016,52.717716217041016,8698892,51.2422420501709,,
2004-09-13,53.36836624145508,54.25925827026367,53.28328323364258,53.803802490234375,53.803802490234375,7844148,51.30980949401855,,
2004-09-14,53.778778076171875,56.05605697631836,53.448448181152344,55.80080032348633,55.80080032348633,10828960,51.784283828735354,,
2004-09-15,55.33533477783203,57.17217254638672,55.155155181884766,56.05605697631836,56.05605697631836,10713076,52.266265869140625,,
2004-09-16,56.226226806640625,57.95795822143555,55.880882263183594,57.04204177856445,57.04204177856445,9266324,52.9529525756836,52.6929428100586,
2004-09-17,57.26726531982422,58.803802490234375,56.83183288574219,58.803802490234375,58.803802490234375,9472518,53.75275230407715,53.12212200164795,
2004-09-20,58.53353500366211,60.860862731933594,58.443443298339844,59.73973846435547,59.73973846435547,10628761,54.72122077941894,53.39864845275879,
2004-09-21,59.9649658203125,60.27027130126953,58.813812255859375,58.97897720336914,58.97897720336914,7228764,55.535034561157225,53.6098596572876,
2004-09-22,58.758758544921875,59.894893646240234,58.463462829589844,59.24924850463867,59.24924850463867,7581211,56.339839172363284,53.9479476928711,
2004-09-23,59.4794807434082,61.37637710571289,58.56856918334961,60.4704704284668,60.4704704284668,8535656,57.2662654876709,54.31881847381592,
2004-09-24,60.53053283691406,62.11211013793945,59.93994140625,59.9749755859375,59.9749755859375,9123467,57.991991424560545,54.61711673736572,
2004-09-27,59.839839935302734,60.5004997253418,58.95895767211914,59.18918991088867,59.18918991088867,7066127,58.53053016662598,54.920169830322266,
2004-09-28,60.71071243286133,63.763763427734375,60.165164947509766,63.493492126464844,63.493492126464844,16929054,59.29979934692383,55.54204158782959,
2004-09-29,63.413414001464844,67.57757568359375,63.17817687988281,65.60560607910156,65.60560607910156,30516453,60.25475425720215,56.26051006317139,
2004-09-30,65.0150146484375,66.21621704101562,64.56456756591797,64.8648681640625,64.8648681640625,13758028,61.03703689575195,56.994994735717775,
2004-10-01,65.46546173095703,67.18718719482422,64.51451873779297,66.35635375976562,66.35635375976562,15124860,61.79229202270508,57.772522163391116,
2004-10-04,67.69269561767578,68.50350189208984,67.08208465576172,67.59759521484375,67.59759521484375,13022764,62.578077697753905,58.64964923858643,
2004-10-05,67.39739990234375,69.33433532714844,66.18618774414062,69.25425720214844,69.25425720214844,14973212,63.60560569763184,59.57032012939453,
2004-10-06,68.84384155273438,69.29429626464844,68.06806945800781,68.60861206054688,68.60861206054688,13381405,64.54154205322266,60.44069061279297,
2004-10-07,68.52852630615234,70.010009765625,68.34334564208984,69.49449157714844,69.49449157714844,14115071,65.44394416809082,61.35510482788086,
2004-10-08,69.42942810058594,69.909912109375,68.57858276367188,68.9339370727539,68.9339370727539,11069519,66.33984031677247,62.1659158706665,
2004-10-11,68.56856536865234,69.49949645996094,66.99198913574219,67.69770050048828,67.69770050048828,10472117,67.19069137573243,62.860610771179196,
2004-10-12,67.28728485107422,68.87387084960938,66.76676940917969,68.76876831054688,68.76876831054688,11665523,67.71821899414063,63.509009170532224,
2004-10-13,71.73173522949219,71.84684753417969,70.110107421875,70.52052307128906,70.52052307128906,19766214,68.20971069335937,64.23223247528077,
2004-10-14,70.57557678222656,71.26126098632812,69.34934997558594,71.0710678100586,71.0710678100586,10442147,68.83033065795898,64.93368377685547,
2004-10-15,72.53753662109375,72.82282257080078,71.0460433959961,72.12712860107422,72.12712860107422,13194792,69.40740814208985,65.59985008239747,
2004-10-18,71.67166900634766,74.67467498779297,70.67567443847656,74.65465545654297,74.65465545654297,14036350,70.11311416625976,66.34559593200683,
2004-10-19,75.32532501220703,76.27627563476562,73.74874877929688,74.0440444946289,74.0440444946289,18109872,70.59209289550782,67.09884929656982,
2004-10-20,74.0890884399414,74.56957244873047,69.869873046875,70.31531524658203,70.31531524658203,22722655,70.76276321411133,67.65215263366699,
2004-10-21,72.27227020263672,75.14013671875,70.8808822631836,74.76476287841797,74.76476287841797,29149821,71.28979034423828,68.36686725616455,
2004-10-22,85.35535430908203,90.17517852783203,82.12212371826172,86.30130004882812,86.30130004882812,73710016,73.0265266418457,69.68318347930908,
2004-10-25,88.28828430175781,97.31230926513672,86.36135864257812,93.79379272460938,93.79379272460938,65462872,75.63613586425781,71.41341361999511,
2004-10-26,93.26325988769531,96.41641235351562,90.090087890625,90.9909896850586,90.9909896850586,44569586,77.85835800170898,72.78828849792481,
2004-10-27,91.45145416259766,94.8548583984375,90.9759750366211,93.07807922363281,93.07807922363281,26686287,80.11411361694336,74.16191215515137,
2004-10-28,93.43343353271484,97.29228973388672,92.89289093017578,96.74674987792969,96.74674987792969,29663906,82.68168182373047,75.75600624084473,63.586986999511716
2004-10-29,99.54454803466797,100.0750732421875,95.39539337158203,95.41541290283203,95.41541290283203,42282675,85.01051025390625,77.20895919799804,64.49089088439942
2004-11-01,96.87187194824219,98.9339370727539,95.73072814941406,98.11311340332031,98.11311340332031,24425350,87.35635604858399,78.73473510742187,65.36896896362305
2004-11-02,99.48948669433594,99.72472381591797,96.76676940917969,97.53253173828125,97.53253173828125,22669907,89.70520477294922,80.14864883422851,66.22452453613282
2004-11-03,99.1891860961914,100.9009017944336,95.47046661376953,95.9309310913086,95.9309310913086,27749623,92.26676635742187,81.5147647857666,67.09339340209961
2004-11-04,94.31431579589844,95.29529571533203,91.76676940917969,92.44244384765625,92.44244384765625,28790381,94.0345344543457,82.66216239929199,67.88118118286133
2004-11-05,91.0810775756836,91.24124145507812,84.35935974121094,84.75975799560547,84.75975799560547,39626534,93.88038024902343,83.45345344543458,68.49619613647461
2004-11-08,85.55055236816406,87.80780792236328,84.78478240966797,86.36135864257812,86.36135864257812,22361216,93.13713684082032,84.38663635253906,69.16086074829101
2004-11-09,87.13713836669922,87.68769073486328,82.71772003173828,84.43443298339844,84.43443298339844,22106272,92.48148117065429,85.16991958618163,69.82842826843262
2004-11-10,85.42041778564453,86.34634399414062,83.24824523925781,84.0140151977539,84.0140151977539,21266712,91.5750747680664,85.84459419250489,70.48398384094239
2004-11-11,84.64965057373047,91.96696472167969,83.86886596679688,91.60160064697266,91.60160064697266,29941029,91.0605598449707,86.87112083435059,71.31251235961913
2004-11-12,92.70771026611328,94.9949951171875,88.78878784179688,91.0910873413086,91.0910873413086,33458708,90.62812728881836,87.8193187713623,72.11821800231934
2004-11-15,90.31531524658203,94.25425720214844,89.46446228027344,92.52752685546875,92.52752685546875,23779197,90.0695686340332,88.7129623413086,72.96766746520996
2004-11-16,88.83883666992188,89.82482147216797,85.50050354003906,86.35635375976562,86.35635375976562,41792965,88.95195083618164,89.32857780456543,73.67797775268555
2004-11-17,84.59459686279297,88.83883666992188,84.58458709716797,86.33633422851562,86.33633422851562,36229534,87.99249114990235,90.1296287536621,74.38068038940429
2004-11-18,85.23023223876953,87.29729461669922,82.94794464111328,83.85385131835938,83.85385131835938,33225941,87.13363189697266,90.58408317565917,75.03363327026368
2004-11-19,84.63463592529297,85.0750732421875,83.34334564208984,84.78478240966797,84.78478240966797,17521061,87.13613433837891,90.50825729370118,75.67497459411621
2004-11-22,82.31731414794922,84.83483123779297,80.73573303222656,82.63262939453125,82.63262939453125,24711664,86.76326141357421,89.95019912719727,76.25155113220215
2004-11-23,84.0690689086914,85.50050354003906,83.33333587646484,83.84384155273438,83.84384155273438,24801773,86.7042022705078,89.59284172058105,76.81241195678712
2004-11-24,87.49749755859375,88.69369506835938,86.34133911132812,87.46746826171875,87.46746826171875,30531438,87.0495475769043,89.31231117248535,77.44064018249512
2004-11-26,87.98799133300781,90.1051025390625,87.74774932861328,89.78478240966797,89.78478240966797,12947240,86.86786575317383,88.96421279907227,78.09549499511719
2004-11-29,90.27027130126953,91.56656646728516,88.84384155273438,90.61561584472656,90.61561584472656,21311867,86.82031860351563,88.72422294616699,78.73173126220703
2004-11-30,90.44544219970703,91.59159088134766,90.21521759033203,91.0810775756836,91.0810775756836,15384600,86.67567367553711,88.37262115478515,79.3585580444336
2004-12-01,91.0660629272461,91.34133911132812,89.8648681640625,90.070068359375,90.070068359375,15712472,87.04704513549805,87.99949798583984,79.98037986755371
2004-12-02,90.0400390625,90.8458480834961,89.36436462402344,89.78978729248047,89.78978729248047,12509278,87.39239044189453,87.69244079589843,80.59119064331054
2004-12-03,90.0650634765625,90.62062072753906,88.88888549804688,90.29029083251953,90.29029083251953,11726662,88.03603439331054,87.5848331451416,81.1875870513916
2004-12-06,89.65465545654297,90.44043731689453,88.09809875488281,88.23323059082031,88.23323059082031,12495492,88.38087921142578,87.75850677490234,81.75275215148926
