Date,Open,High,Low,Close,Adj Close,Volume,10_ac_ma,20_ac_ma,50_ac_ma,10_ac_bb_u,10_ac_bb_l,20_ac_bb_u,20_ac_bb_l,50_ac_bb_u,50_ac_bb_l
1962-01-25,7.3333330154418945,7.3933329582214355,7.239999771118164,7.25333309173584,1.7672796249389648,322500,1.800578248500824,1.8065070450305938,1.7871521067619325,1.8476619266098686,1.7534945703917793,1.8785271625412618,1.7344869275199257,1.8547364470024785,1.7195677665213864
1962-01-26,7.25333309173584,7.28000020980835,7.2133331298828125,7.216667175292969,1.7583458423614502,247500,1.7931875109672546,1.8065070450305938,1.7871521067619325,1.8413631438879814,1.7450118780465278,1.8785271625412618,1.7344869275199257,1.8547364470024785,1.7195677665213864
1962-01-29,7.216667175292969,7.266666889190674,7.093332767486572,7.093332767486572,1.7282954454421997,585000,1.7819796800613403,1.8065070450305938,1.7871521067619325,1.8334050951768148,1.7305542649458658,1.8785271625412618,1.7344869275199257,1.8547364470024785,1.7195677665213864
1962-01-30,7.093332767486572,7.133333206176758,7.00333309173584,7.00333309173584,1.7063663005828857,742500,1.7705281019210815,1.7989132344722747,1.7871521067619325,1.8332191958524773,1.7078370079896856,1.8794849459840755,1.718341522960474,1.8547364470024785,1.7195677665213864
1962-01-31,7.073332786560059,7.2266669273376465,7.073332786560059,7.2266669273376465,1.7607821226119995,765000,1.7674419045448304,1.7932281076908112,1.7871521067619325,1.8285310655390252,1.7063527435506356,1.8671164752341178,1.7193397401475046,1.8547364470024785,1.7195677665213864
1962-02-01,7.300000190734863,7.413332939147949,7.300000190734863,7.3933329582214355,1.801390528678894,645000,1.76792916059494,1.790507400035858,1.7871521067619325,1.8301169050085462,1.705741416181334,1.8584630110362113,1.7225517890355049,1.8547364470024785,1.7195677665213864
1962-02-02,7.3933329582214355,7.440000057220459,7.360000133514404,7.440000057220459,1.812760829925537,510000,1.7693911075592041,1.7901825845241546,1.7871521067619325,1.8353108859940959,1.7034713291243124,1.8576197155549194,1.7227454534933897,1.8547364470024785,1.7195677665213864
1962-02-05,7.440000057220459,7.440000057220459,7.306666851043701,7.3466668128967285,1.7900208234786987,315000,1.7689038395881653,1.7904262244701385,1.7871521067619325,1.834053333899622,1.7037543452767085,1.8578219665065225,1.7230304824337546,1.8547364470024785,1.7195677665213864
1962-02-06,7.3466668128967285,7.360000133514404,7.320000171661377,7.353332996368408,1.7918881177902222,262500,1.7703901648521423,1.7897074818611145,1.7871521067619325,1.837024362714533,1.7037559669897515,1.8566974834988836,1.7227174802233454,1.8547364470024785,1.7195677665213864
1962-02-07,7.360000133514404,7.400000095367432,7.360000133514404,7.360000133514404,1.793513298034668,255000,1.771064293384552,1.7889074683189392,1.7871521067619325,1.838565837685759,1.703562749083345,1.8552808764972955,1.722534060140583,1.8547364470024785,1.7195677665213864
1962-02-08,7.360000133514404,7.400000095367432,7.360000133514404,7.366666793823242,1.7951371669769287,22500,1.7738500475883483,1.7872141480445862,1.7871521067619325,1.8429380972054674,1.7047619979712292,1.8509563164295462,1.7234719796596263,1.8547364470024785,1.7195677665213864
1962-02-09,7.366666793823242,7.420000076293945,7.3333330154418945,7.420000076293945,1.8081327676773071,435000,1.778828740119934,1.7860081255435944,1.7871521067619325,1.8500924368884504,1.7075650433514178,1.8470163824329031,1.7249998686542858,1.8547364470024785,1.7195677665213864
1962-02-12,7.420000076293945,7.480000019073486,7.413332939147949,7.426667213439941,1.8097589015960693,285000,1.786975085735321,1.7844773828983307,1.7871521067619325,1.850801548803754,1.7231486226668882,1.8411224448959536,1.7278323209007078,1.8547364470024785,1.7195677665213864
1962-02-13,7.426667213439941,7.433332920074463,7.306666851043701,7.306666851043701,1.7805169820785522,262500,1.7943901538848877,1.7824591279029847,1.7871521067619325,1.8253753663082464,1.763404941461529,1.8364573054080922,1.7284609503978772,1.8547364470024785,1.7195677665213864
1962-02-14,7.306666851043701,7.3333330154418945,7.28000020980835,7.293333053588867,1.7772670984268188,210000,1.7960386514663695,1.7817402780056,1.7871521067619325,1.8200452380115533,1.7720320649211858,1.835606239714967,1.727874316296233,1.8547364470024785,1.7195677665213864
1962-02-15,7.293333053588867,7.293333053588867,7.260000228881836,7.266666889190674,1.7707699537277222,232500,1.7929765939712525,1.7804528772830963,1.7871521067619325,1.8213613628068706,1.7645918251356345,1.8340618780438418,1.7268438765223508,1.8547364470024785,1.7195677665213864
1962-02-16,7.266666889190674,7.293333053588867,7.260000228881836,7.260000228881836,1.769145131111145,225000,1.7886150240898133,1.7790030658245086,1.7871521067619325,1.8168922523888207,1.760337795790806,1.832164363974142,1.7258417676748752,1.8547364470024785,1.7195677665213864
1962-02-19,7.260000228881836,7.293333053588867,7.173333168029785,7.186666965484619,1.7512731552124023,285000,1.7847402572631836,1.7768220484256745,1.7871521067619325,1.8215062101746318,1.7479743043517355,1.830811116333851,1.722832980517498,1.8547364470024785,1.7195677665213864
1962-02-20,7.190000057220459,7.2266669273376465,7.190000057220459,7.190000057220459,1.7520873546600342,292500,1.7807601809501648,1.7755751729011535,1.7871521067619325,1.8223834355298805,1.739136926370449,1.8306847524947198,1.7204655933075872,1.8547364470024785,1.7195677665213864
1962-02-21,7.190000057220459,7.239999771118164,7.136666774749756,7.136666774749756,1.7390906810760498,367500,1.775317919254303,1.7731911063194274,1.7871521067619325,1.8232791886972048,1.727356649811401,1.8303485727043824,1.7160336399344724,1.8547364470024785,1.7195677665213864
1962-02-23,7.146667003631592,7.173333168029785,7.146667003631592,7.159999847412109,1.7447764873504639,292500,1.7702818512916565,1.7720659494400024,1.7871521067619325,1.8195520552783122,1.7210116473050008,1.8305831735814968,1.713548725298508,1.8547364470024785,1.7195677665213864
1962-02-26,7.159999847412109,7.1666669845581055,7.119999885559082,7.133333206176758,1.7382780313491821,300000,1.763296377658844,1.7710625588893891,1.7871521067619325,1.8083424205380756,1.7182503347796123,1.8312351307920283,1.71088998698675,1.8547364470024785,1.7195677665213864
1962-02-27,7.133333206176758,7.193333148956299,7.093332767486572,7.146667003631592,1.7415276765823364,352500,1.7564732551574707,1.771724170446396,1.7871521067619325,1.7892359620201226,1.7237105482948187,1.830183398033324,1.713264942859468,1.8547364470024785,1.7195677665213864
1962-02-28,7.146667003631592,7.159999847412109,7.1066670417785645,7.159999847412109,1.7447764873504639,270000,1.752899205684662,1.7736446797847747,1.7871521067619325,1.7815434910461845,1.7242549203231394,1.825176571752766,1.7221127878167835,1.8547364470024785,1.7195677665213864
1962-03-01,7.186666965484619,7.24666690826416,7.186666965484619,7.24666690826416,1.7658947706222534,285000,1.7517619729042053,1.7739003121852874,1.7871521067619325,1.7767799350389701,1.7267440107694405,1.8252138052975673,1.7225868190730076,1.8547364470024785,1.7195677665213864
1962-03-02,7.306666851043701,7.3466668128967285,7.306666851043701,7.306666851043701,1.7805169820785522,247500,1.7527366757392884,1.7728566348552703,1.7871521067619325,1.781521843428836,1.7239515080497407,1.822642253796151,1.7230710159143896,1.8547364470024785,1.7195677665213864
1962-03-05,7.306666851043701,7.306666851043701,7.25333309173584,7.28000020980835,1.7740193605422974,360000,1.7532240986824035,1.7709195613861084,1.7871521067619325,1.783376730268599,1.723071467096208,1.8170483271062896,1.7247907956659272,1.8547364470024785,1.7195677665213864
1962-03-06,7.28000020980835,7.313333034515381,7.266666889190674,7.2866668701171875,1.7756421566009521,187500,1.7556609988212586,1.7702006280422211,1.7871521067619325,1.7888944224158376,1.7224275752266796,1.8155169589351654,1.7248842971492768,1.8547364470024785,1.7195677665213864
1962-03-07,7.2866668701171875,7.309999942779541,7.266666889190674,7.309999942779541,1.7813291549682617,127500,1.7585851788520812,1.769672679901123,1.7871521067619325,1.7953765487184985,1.721793808985664,1.8141636703120143,1.7251816894902319,1.8547364470024785,1.7195677665213864
1962-03-08,7.309999942779541,7.326666831970215,7.266666889190674,7.326666831970215,1.7853895425796509,187500,1.7632150650024414,1.7692664921283723,1.7871521067619325,1.8007484044405946,1.7256817255642882,1.8129826194935885,1.725550364763156,1.8547364470024785,1.7195677665213864
1962-03-09,7.3333330154418945,7.373332977294922,7.3333330154418945,7.373332977294922,1.7967621088027954,292500,1.7684136271476745,1.7693477392196655,1.7871521067619325,1.8088823451035942,1.7279449091917547,1.813271858258841,1.72542362018049,1.8547364470024785,1.7195677665213864
1962-03-12,7.373332977294922,7.3933329582214355,7.3466668128967285,7.366666793823242,1.7951371669769287,285000,1.7740995407104492,1.7686979591846466,1.7871521067619325,1.811620266039157,1.7365788153817414,1.810541479661991,1.7268544387073022,1.8547364470024785,1.7195677665213864
1962-03-13,7.366666793823242,7.366666793823242,7.3333330154418945,7.360000133514404,1.793513298034668,127500,1.7792981028556825,1.7678856790065764,1.7871521067619325,1.8106617620991634,1.7479344436122015,1.8069087087710054,1.7288626492421475,1.8547364470024785,1.7195677665213864
1962-03-14,7.360000133514404,7.380000114440918,7.3333330154418945,7.3466668128967285,1.7902634143829346,202500,1.7838467955589294,1.7683730006217957,1.7857925248146058,1.8042305373295064,1.7634630537883524,1.8082933123575358,1.7284526888860556,1.8502000530288623,1.7213849966003494
1962-03-15,7.3466668128967285,7.386666774749756,7.3333330154418945,7.3333330154418945,1.7870153188705444,247500,1.7859588503837585,1.768860411643982,1.784043138027191,1.8019869461894216,1.7699307545780953,1.809470050859982,1.7282507724279819,1.84315163163119,1.724934644423192
1962-03-16,7.3333330154418945,7.366666793823242,7.3333330154418945,7.366666793823242,1.7951371669769287,165000,1.7874208688735962,1.7700787723064422,1.7828297877311707,1.8039035501318397,1.7709381876153527,1.8123574511503537,1.7278000934625306,1.8383047087554358,1.7273548667069056
1962-03-19,7.380000114440918,7.413332939147949,7.380000114440918,7.386666774749756,1.800011157989502,375000,1.7900200486183167,1.77162207365036,1.7824448680877685,1.80526085436111,1.7747792428755234,1.8159604903986086,1.7272836569021115,1.8371498716942052,1.7277398644813318
1962-03-20,7.373332977294922,7.373332977294922,7.340000152587891,7.340000152587891,1.7886390686035156,165000,1.791319739818573,1.7734903693199158,1.7825146889686585,1.802884556463698,1.779754923173448,1.817365050329966,1.7296156883098655,1.8372426810655356,1.7277866968717814
1962-03-21,7.340000152587891,7.360000133514404,7.320000171661377,7.3466668128967285,1.7902634143829346,262500,1.7922131657600402,1.7753991723060607,1.782194697856903,1.8015046948227083,1.7829216366973721,1.81867081535465,1.7321275292574714,1.836541706776436,1.72784768893737
1962-03-22,7.320000171661377,7.320000171661377,7.266666889190674,7.266666889190674,1.7707699537277222,240000,1.7907512068748475,1.7769831359386443,1.781419825553894,1.806891211333892,1.774611202415803,1.8168434472930963,1.7371228245841923,1.8352796213179334,1.7275600297898546
1962-03-23,7.2733330726623535,7.306666851043701,7.2733330726623535,7.293333053588867,1.7772670984268188,187500,1.7888017058372498,1.7786076664924622,1.7803850960731507,1.8063618769267134,1.7712415347477863,1.8154773985716488,1.7417379344132755,1.8324723458855894,1.728297846260712
1962-03-26,7.293333053588867,7.320000171661377,7.28000020980835,7.289999961853027,1.7764545679092407,135000,1.7869334459304809,1.7805164933204651,1.7792691230773925,1.8054473316013164,1.7684195602596453,1.8121802710569463,1.748852715583984,1.8291654455781905,1.7293728005765945
1962-03-27,7.2733330726623535,7.2733330726623535,7.146667003631592,7.1533331871032715,1.7431533336639404,352500,1.7818974494934081,1.7805977761745453,1.7773247146606446,1.8144960867596736,1.7492988122271427,1.8118457525416043,1.7493497998074863,1.8250310140760821,1.729618415245207
1962-03-28,7.159999847412109,7.2133331298828125,7.159999847412109,7.193333148956299,1.7528990507125854,330000,1.7781610131263732,1.7810039043426513,1.7759650540351868,1.8148114233845545,1.741510602868192,1.81045083067977,1.7515569780055327,1.8224642089611711,1.7294658991092025
1962-03-29,7.193333148956299,7.2266669273376465,7.173333168029785,7.173333168029785,1.7480262517929077,232500,1.7742621064186097,1.780110478401184,1.7750926971435548,1.8148139040905826,1.7337103087466368,1.8124315728117049,1.7477893839906633,1.8220258182388742,1.7281595760482353
1962-03-30,7.159999847412109,7.159999847412109,7.070000171661377,7.103332996368408,1.7309682369232178,442500,1.7678452134132385,1.7776330411434174,1.7737817025184632,1.813679865450564,1.7220105613759131,1.8167122944315786,1.7385537878552562,1.8219186535240557,1.7256447515128708
1962-04-02,7.099999904632568,7.099999904632568,7.006667137145996,7.006667137145996,1.7074116468429565,375000,1.758585262298584,1.7743026554584502,1.7719671082496644,1.8122796051335377,1.7048909194636304,1.8244609298605077,1.7241443810563928,1.8231029720048453,1.7208312444944835
1962-04-03,7.0,7.0,6.760000228881836,6.8333330154418945,1.6651736497879028,915000,1.7462387204170227,1.7687792301177978,1.7693727111816406,1.8216194212544654,1.67085801957958,1.8387378350174757,1.69882062521812,1.8283261111544489,1.7104193112088324
1962-04-04,6.8333330154418945,6.8933329582214355,6.803332805633545,6.803332805633545,1.6578634977340698,652500,1.7329987287521362,1.7626059472560882,1.766989483833313,1.8196758951540097,1.6463215623502627,1.847990638412391,1.6772212560997855,1.8337920725989747,1.700186895067651
1962-04-05,6.840000152587891,6.946667194366455,6.840000152587891,6.946667194366455,1.6927909851074219,915000,1.7252008318901062,1.7579760193824767,1.76510986328125,1.8107994310554734,1.639602232724739,1.8480711774157903,1.6678808613491631,1.8348640070097553,1.6953557195527449
1962-04-06,6.946667194366455,7.0,6.8933329582214355,6.940000057220459,1.6911665201187134,435000,1.7165907740592956,1.7526962399482726,1.763587601184845,1.7960112519981912,1.6371702961204,1.845554967023731,1.6598375128728142,1.8364033558084891,1.690771846561201
1962-04-09,6.940000057220459,6.980000019073486,6.8933329582214355,6.946667194366455,1.6927909851074219,22500,1.7082244157791138,1.7475789308547973,1.7622765040397643,1.7764558010058784,1.6399930305523491,1.8418592523994626,1.653298609310132,1.837788297422526,1.6867647106570027
1962-04-10,6.946667194366455,6.97333288192749,6.906667232513428,6.97333288192749,1.699288249015808,262500,1.7038379073143006,1.7428676784038544,1.7616963601112365,1.7675816148002248,1.6400941998283765,1.8368999307278253,1.6488354260798834,1.8387046335030743,1.6846880867193987
1962-04-11,6.97333288192749,7.02666711807251,6.880000114440918,6.880000114440918,1.6765456199645996,532500,1.696202564239502,1.7371817886829377,1.7610999464988708,1.7515689161055452,1.6408362123734588,1.8328847051809463,1.6414788721849292,1.8402883326770663,1.6819115603206753
1962-04-12,6.880000114440918,6.8933329582214355,6.806666851043701,6.806666851043701,1.6586756706237793,405000,1.687267506122589,1.7307648062705994,1.7590578174591065,1.7335585879847655,1.6409764242604126,1.829559389172084,1.6319702233691147,1.8433795641969208,1.6747360707212922
1962-04-13,6.806666851043701,6.906667232513428,6.800000190734863,6.906667232513428,1.6830432415008545,630000,1.6824750065803529,1.7251601099967957,1.7566908717155456,1.7171150900123548,1.647834923148351,1.8212598938461144,1.629060326147477,1.8427878548239265,1.6705938886071647
1962-04-16,6.906667232513428,6.953332901000977,6.826666831970215,6.900000095367432,1.681417465209961,510000,1.6798755884170533,1.7192304253578186,1.7540640044212341,1.7097759208097265,1.64997525602438,1.8103920130145366,1.6280688377011006,1.8411870384914772,1.666940970350991
1962-04-17,6.900000095367432,6.933332920074463,6.866666793823242,6.933332920074463,1.6895411014556885,300000,1.6823123335838317,1.7142755270004273,1.752054409980774,1.7108271647848388,1.6537975023828246,1.800173192425917,1.6283778615749376,1.8404187167619632,1.6636901031995848
1962-04-18,6.933332920074463,6.993332862854004,6.913332939147949,6.920000076293945,1.686292290687561,427500,1.685155212879181,1.7090769708156586,1.7499424934387207,1.707926929778382,1.66238349597998,1.7879050250709017,1.6302489165604155,1.8394609301284535,1.6604240567489879
1962-04-19,6.920000076293945,6.946667194366455,6.8933329582214355,6.920000076293945,1.686292290687561,390000,1.6845053434371948,1.7048530876636505,1.7477980732917786,1.7066714294367422,1.6623392574376474,1.7786552968507188,1.6310508784765823,1.8381890607981521,1.657407085785405
1962-04-23,6.920000076293945,6.926667213439941,6.886666774749756,6.913332939147949,1.6846665143966675,315000,1.6838553428649903,1.700223058462143,1.7455886602401733,1.7055290265807124,1.6621816591492682,1.7660891175462776,1.6343569993780083,1.8366546953791074,1.6545226251012393
1962-04-24,6.913332939147949,6.956666946411133,6.900000095367432,6.906667232513428,1.6830432415008545,457500,1.6828805685043335,1.6955524921417235,1.7430868697166444,1.7036250052832715,1.6621361317253955,1.7510971134545434,1.6400078708289036,1.8340126052796835,1.6521611341536053
1962-04-25,6.906667232513428,6.933332920074463,6.8333330154418945,6.8333330154418945,1.6651736497879028,465000,1.679469108581543,1.6916535079479218,1.740195164680481,1.6994267151123332,1.6595115020507527,1.7439838673339596,1.639323148561884,1.8316612092791775,1.6487291200817844
1962-04-26,6.826666831970215,6.826666831970215,6.659999847412109,6.659999847412109,1.6229338645935059,930000,1.6741079330444335,1.6851552486419679,1.73704350233078,1.7151848453333558,1.6330310207555112,1.7377401000388701,1.6325703972450656,1.8335589856458905,1.6405280190156695
1962-04-27,6.659999847412109,6.733333110809326,6.400000095367432,6.47333288192749,1.5774470567703247,1635000,1.665985071659088,1.6766262888908385,1.73304710149765,1.739746895976684,1.5922232473414921,1.7404153653412588,1.6128372124404182,1.838864116693661,1.6272300863016391
1962-04-30,6.47333288192749,6.533332824707031,6.0,6.053332805633545,1.4750992059707642,2347500,1.645190668106079,1.6638328373432159,1.727133686542511,1.785133792275167,1.505247543936991,1.7701735406338848,1.557492134052547,1.8550787889412867,1.5991885841437354
1962-05-01,6.053332805633545,6.193333148956299,5.733333110809326,6.159999847412109,1.501091718673706,5317500,1.6271580934524537,1.6535168409347534,1.7217726182937623,1.7908170402054602,1.4634991466994471,1.7801508373829362,1.5268828444865705,1.8641790029149718,1.5793662336725527
1962-05-02,6.266666889190674,6.453332901000977,6.266666889190674,6.300000190734863,1.535208821296692,2557500,1.611724865436554,1.647018599510193,1.717451331615448,1.778319180545934,1.4451305503271739,1.7840458088741775,1.5099913901462083,1.8690218655860125,1.5658807976448836
1962-05-03,6.300000190734863,6.453332901000977,6.25333309173584,6.429999828338623,1.5668877363204956,1365000,1.5997844099998475,1.6424698114395142,1.7137473392486573,1.7596038506038039,1.4399649693958911,1.7839489752122366,1.5009906476667918,1.8708150334997589,1.5566796449975557
1962-05-04,6.429999828338623,6.480000019073486,6.366666793823242,6.480000019073486,1.5790706872940063,780000,1.589062249660492,1.6367837965488434,1.7105469393730164,1.7370350223098918,1.4410894770110922,1.7788870159501684,1.4946805771475185,1.8719676925872741,1.5491261861587586
1962-05-07,6.480000019073486,6.53000020980835,6.336667060852051,6.336667060852051,1.5441421270370483,832500,1.57500981092453,1.6294325768947602,1.7065342521667481,1.7086241812244851,1.441395440624575,1.7748629605145558,1.4840021932749645,1.874330994222208,1.5387375101112883
1962-05-08,6.328332901000977,6.328332901000977,6.126667022705078,6.126667022705078,1.4932063817977905,1035000,1.5560261249542235,1.6194533467292787,1.7016328191757202,1.674508332626622,1.4375439172818252,1.7737013158702193,1.465205377588338,1.879650889087536,1.5236147492639043
1962-05-09,6.126667022705078,6.183332920074463,6.0,6.013332843780518,1.4655834436416626,1605000,1.5360671043395997,1.6077681064605713,1.6961139345169067,1.6390636454688343,1.433070563210365,1.7716586409002208,1.4438775720209218,1.8858102784477613,1.5064175905860522
1962-05-10,6.013332843780518,6.130000114440918,5.986667156219482,6.039999961853027,1.4720827341079712,1912500,1.520981991291046,1.5975449621677398,1.6906600594520569,1.6107748543590124,1.4311891282230798,1.7687176542205425,1.426372270114937,1.8900770275101624,1.4912430913939514
1962-05-11,6.039999961853027,6.133333206176758,5.920000076293945,5.946667194366455,1.4493355751037598,1897500,1.5081708431243896,1.5870779573917388,1.684328875541687,1.5987120706638505,1.4176296155849288,1.7678443521580194,1.4063115626254583,1.8938414991109025,1.4748162519724715
1962-05-14,5.946667194366455,6.059999942779541,5.843332767486572,6.059999942779541,1.4769564867019653,2730000,1.5083565711975098,1.5767736196517945,1.6782576656341552,1.5986034280919108,1.4181097143031087,1.7580016760613058,1.3955455632422833,1.8938969211577366,1.462618410110574
1962-05-15,6.059999942779541,6.173333168029785,6.02666711807251,6.02666711807251,1.468833327293396,1687500,1.5051307320594787,1.5661444127559663,1.6721539449691774,1.598773937896038,1.4114875262229194,1.7464647776968019,1.3858240478151307,1.89391940581277,1.4503884841255847
1962-05-16,6.02666711807251,6.126667022705078,6.02666711807251,6.093332767486572,1.4850810766220093,885000,1.5001179575920105,1.5559214115142823,1.6663427233695984,1.5919544805878352,1.4082814345961858,1.7298558445051098,1.3819869785234549,1.8922290861103048,1.440456360628892
1962-05-17,6.093332767486572,6.093332767486572,5.960000038146973,5.986667156219482,1.4590845108032227,975000,1.4893376350402832,1.5445610225200652,1.6598978304862977,1.5710954549493577,1.4075798151312087,1.712208703587836,1.3769133414522945,1.8907276032088136,1.4290680577637818
1962-05-18,5.986667156219482,6.019999980926514,5.940000057220459,6.019999980926514,1.467207908630371,735000,1.4781513571739198,1.533606803417206,1.653534197807312,1.5307553008824946,1.425547413465345,1.6905500664634763,1.3766635403709355,1.8877616555177634,1.4193067400968604
1962-05-21,6.019999980926514,6.019999980926514,5.946667194366455,6.0,1.462334394454956,397500,1.4699705839157104,1.5224901974201202,1.6468456435203551,1.4953765115032795,1.4445646563281413,1.6652356709730927,1.3797447238671476,1.8834667461767918,1.4102245408639185
1962-05-22,5.993332862854004,5.993332862854004,5.800000190734863,5.800000190734863,1.4135898351669312,1005000,1.4620089292526246,1.509017527103424,1.6392146968841552,1.5012081054278081,1.422809753077441,1.6381759655631085,1.3798590886437396,1.880871946165805,1.3975574476025054
1962-05-23,5.800000190734863,5.840000152587891,5.5366668701171875,5.5366668701171875,1.3494092226028442,2895000,1.4503915071487428,1.4932293057441712,1.6303326153755189,1.5314225478401025,1.369360466457383,1.619173113690672,1.3672854977976705,1.8813083205347596,1.3793569102162782
1962-05-24,5.5366668701171875,5.679999828338623,5.306666851043701,5.306666851043701,1.2933531999588013,4155000,1.4325185537338256,1.476750272512436,1.620394411087036,1.5586043489691834,1.3064327584984678,1.616704977563283,1.336795567461589,1.8845297701441222,1.35625905202995
1962-05-25,5.306666851043701,5.426667213439941,5.173333168029785,5.313333034515381,1.2949777841567993,4305000,1.4170827746391297,1.4626268088817596,1.6105536603927613,1.5691378535280047,1.2650276957502546,1.6161480867675166,1.3091055309960025,1.8857816790019484,1.3353256417835742
1962-05-28,5.293333053588867,5.293333053588867,4.733333110809326,4.813333034515381,1.173116683959961,4320000,1.3866987943649292,1.4475276827812196,1.5981132507324218,1.596168399922333,1.1772291888075253,1.6480809163971353,1.2469744491653039,1.8946903233609707,1.301536178103873
1962-05-29,4.873332977294922,5.159999847412109,4.873332977294922,5.1066670417785645,1.244608759880066,3862500,1.3642763376235962,1.4347035348415376,1.587005202770233,1.582491563648225,1.1460611115989674,1.652863498177592,1.216543571505483,1.8941338713768299,1.2798765341636362
1962-05-31,5.199999809265137,5.3333330154418945,5.199999809265137,5.233333110809326,1.2754799127578735,4132500,1.3433162212371825,1.4217170894145965,1.5767420196533204,1.549916206469347,1.136716236005018,1.6455348251968112,1.1978993536323819,1.8905915062382108,1.26289253306843
